merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs,txn_count_percentile,user_count_percentile,transaction_value_percentile,high_failure_flag,high_pending_flag,negative_transaction_flag,high_chargeback_flag,critical_chargeback_flag,inactive_flag,ticket_deviation_risk,user_to_txn_ratio,high_user_concentration_flag,merchant_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_user_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_merchant_risk_score,unified_merchant_risk_band,investigation_reasons
MCH7885,3,48071.31,16023.77,3,3,0,0,0,0.0,0.0,0.0,1.0,-962.34,0.0,1.0,0.3333333333333333,Sura LLC,garments,PARTNERSHIP,Lucknow,Uttar Pradesh,ACTIVE,2999.12,5699.0,1,0,0,4.342823895009202,4.342823895009202,0.684076512234505,0.684076512234505,0.8663520059619922,0,0,0,1,0,0,2.0278611363137e-05,1.0,0,16.09,LOW,1,0.189057,36.42,0,LOW,3,3,48071.31,0,25.94333333333333,31.49,0.0,3,4198,92.62,1,32.99,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7886,3,24875.705901200003,8291.901967066668,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.5485032915165818,1,0,0,0,0,0,0.0,1.0,0,12.83,LOW,1,0.21292,45.08,0,LOW,3,3,24875.705901200003,0,26.436666666666667,39.3,0.0,3,143,85.82,1,32.3,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7888,4,35969.71,8992.4275,4,2,0,0,0,0.0,0.0,0.0,1.0,1284.94,0.0,0.0,0.25,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.724133647994038,0,0,0,1,0,0,0.0,1.0,0,14.16,LOW,1,0.188556,36.01,0,LOW,4,4,35969.71,1,29.9875,53.57,0.25,4,4161,92.64,1,32.25,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7889,6,58895.5918637,9815.931977283331,6,3,2,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9825487517078624,0.9825487517078624,0.928207676065085,1,0,0,0,0,0,0.0,1.0,1,16.22,LOW,1,0.205428,42.45,0,LOW,6,6,58895.5918637,1,33.80166666666667,46.04,0.16666666666666666,6,1327,98.49,1,35.64,MEDIUM,MANY_CONNECTED_USERS|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7890,1,0.1949767,0.1949767,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor plc,Hotel,PARTNERSHIP,Chennai,Tamil Nadu,INACTIVE,-652.34,7011.0,1,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0100608620047199,0,0,0,0,0,1,0.0,1.0,0,0.72,LOW,1,0.24685,53.14,0,LOW,1,1,0.1949767,1,40.69,40.69,1.0,1,3830,18.89,1,21.98,LOW,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7891,3,41849.3,13949.766666666668,3,1,0,0,0,0.0,0.0,0.0,1.0,983.91,0.0,0.0,0.3333333333333333,BAKSHI PLC,Grocery Stores,Individual,Bangalore,Karnataka,ACTIVE,3419.67,5411.0,1,0,0,3.079272756338088,3.079272756338088,0.684076512234505,0.684076512234505,0.8000248416345795,0,0,0,1,0,0,1.437851891223036e-05,1.0,0,15.75,LOW,1,0.18893,36.34,0,LOW,3,3,41849.3,1,35.443333333333335,48.68,0.3333333333333333,3,818,91.34,1,33.61,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7892,2,20689.06,10344.53,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4333623152403428,1,0,0,0,0,0,0.0,1.0,0,14.26,LOW,1,0.195393,40.32,0,LOW,2,2,20689.059999999998,2,61.79,73.39,1.0,2,512,72.87,1,34.37,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7893,1,20348.0,20348.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.4247919513103962,0,0,0,0,0,0,0.0,1.0,0,2.79,LOW,1,0.268686,72.24,0,LOW,1,1,20348.0,0,25.48,25.48,0.0,1,4920,50.81,0,23.61,LOW,NO_MAJOR_SIGNAL
MCH7894,3,23907.56,7969.186666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.5225437833809464,0,0,0,0,0,0,0.0,1.0,0,6.03,LOW,1,0.272278,90.5,0,MEDIUM,3,3,23907.559999999998,1,28.78333333333333,46.0,0.3333333333333333,3,2444,84.22,1,37.72,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7895,3,15797.0406278,5265.680209266667,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pau PLC,Retail Other,individual,amritsar,Punjab,ACTIVE,0.583,,1,0,0,9031.04152532876,9031.04152532876,0.684076512234505,0.684076512234505,0.316482424543535,1,0,0,0,0,0,0.0421700224839777,1.0,0,12.3,LOW,1,0.149227,22.42,0,LOW,3,3,15797.0406278,0,25.183333333333334,37.6,0.0,3,2411,71.05,1,25.87,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7896,1,0.432877,0.432877,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samra LLC,Hospitality,Private Limited,Calcutta,West Bengal,HOLD,2276.65,7011.0,1,0,0,-0.999809862297674,0.999809862297674,0.133461681778661,0.133461681778661,0.0186312259346665,0,0,0,0,0,0,4.668564999346602e-06,1.0,0,0.76,LOW,1,0.243835,52.25,0,LOW,1,1,0.432877,1,44.8,44.8,1.0,1,1587,20.05,1,22.35,LOW,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7897,3,31150.06,10383.353333333334,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6534591976152031,0,1,0,0,0,0,0.0,1.0,0,10.02,LOW,1,0.212616,44.7,0,LOW,3,3,31150.06,0,21.919999999999998,24.63,0.0,3,1823,88.31,1,30.47,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7898,1,4684.22,4684.22,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0988697056266302,0,0,0,0,0,0,0.0,1.0,0,1.16,LOW,1,0.258466,58.52,0,LOW,1,1,4684.22,0,17.48,17.48,0.0,1,767,27.31,0,16.82,LOW,NO_MAJOR_SIGNAL
MCH7899,2,43861.42,21930.71,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.8211402310272016,0,0,0,0,0,0,0.0,1.0,0,6.2,LOW,1,0.272173,87.88,0,MEDIUM,2,2,43861.42,0,27.595,28.09,0.0,2,5151,85.78,0,32.32,MEDIUM,NO_MAJOR_SIGNAL
MCH7900,2,13427.0,6713.5,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basu-Sami,Transportation,Individual,New Delhi,Delhi,ACTIVE,1035.61,4131.0,1,0,0,5.482652736068598,5.482652736068598,0.4191404794435474,0.4191404794435474,0.2594708731834554,0,0,0,0,0,0,2.5600988380289643e-05,1.0,0,3.39,LOW,1,0.268623,72.13,0,LOW,2,2,13427.0,0,18.715,22.22,0.0,2,5313,61.38,0,24.3,LOW,NO_MAJOR_SIGNAL
MCH7901,2,-15464.31,-7732.155000000001,2,1,0,0,1,0.0,0.0,0.5,1.0,17242.91,0.0,0.0,0.5,BALA GROUP,Food,Partnership,Jaipur,Rajasthan,ACTIVE,0.0,5812.0,1,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3090299341696683,0,0,1,1,0,0,0.0,1.0,0,21.14,LOW,1,0.043868,5.6,0,LOW,2,2,27667.91,0,25.325,31.93,0.0,2,5052,81.09,0,23.39,LOW,NO_MAJOR_SIGNAL
MCH7902,1,10191.82,10191.82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deol inc,Bus/Taxi,PARTNERSHIP,Ludhiana,Punjab,ACTIVE,-2892.53,4131.0,1,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1938889578934294,0,0,0,0,0,0,0.0,1.0,0,1.64,LOW,1,0.260966,61.48,0,LOW,1,1,10191.82,1,50.68,50.68,1.0,1,4192,34.99,1,26.76,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7903,4,45129.8,11282.45,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8344305055272637,1,0,0,0,0,0,0.0,1.0,0,13.46,LOW,1,0.220585,49.34,0,LOW,4,4,45129.8,0,26.857499999999998,34.3,0.0,4,4248,94.88,1,34.44,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7904,4,23409.4046908,5852.3511727,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kapadia-Pandya,BOOKS_STATIONERY,Partnership,chennai,Tamil Nadu,ACTIVE,6260.03,5942.0,1,0,0,-0.0651241012103776,0.0651241012103776,0.8575332256862501,0.8575332256862501,0.5072661781145199,1,0,0,0,0,0,3.040939192437709e-07,1.0,0,11.82,LOW,1,0.217842,47.48,0,LOW,4,4,23409.4046908,0,23.0825,37.82,0.0,4,3442,86.18,1,31.92,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7906,1,2435.38,2435.38,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ganesan, Gopal and Ratta",chemist,INDIVIDUAL,JPR,Rajasthan,ACTIVE,733.85,5912.0,1,0,0,2.318634598351162,2.318634598351162,0.133461681778661,0.133461681778661,0.0616072537572972,0,0,0,0,0,0,1.0826754906437858e-05,1.0,0,0.98,LOW,1,0.252151,55.25,0,LOW,1,1,2435.38,0,18.66,18.66,0.0,1,3070,24.24,0,15.88,LOW,NO_MAJOR_SIGNAL
MCH7908,2,20192.03,10096.015,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.419326791702894,1,0,0,0,0,0,0.0,1.0,0,14.19,LOW,1,0.194776,39.88,0,LOW,2,2,20192.03,0,32.835,45.28,0.0,2,3568,72.04,1,31.27,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7909,3,15591.140969,5197.046989666666,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.3112656812818283,0,0,0,0,0,0,0.0,1.0,0,4.98,LOW,1,0.272831,95.04,0,HIGH,3,3,15591.140969,0,17.69666666666667,24.0,0.0,3,973,70.72,1,35.59,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
MCH7910,3,50568.21,16856.07,3,0,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Shenoy LLC,FOOD_SERVICES,partnership,Hyd,Telangana,INACTIVE,741.5,5812.0,1,0,0,21.73239379635873,21.73239379635873,0.684076512234505,0.684076512234505,0.8849832318966588,0,1,0,0,0,1,0.0001014783878972,1.0,0,11.18,LOW,1,0.190819,37.44,0,LOW,3,3,50568.21,0,24.576666666666668,25.96,0.0,3,1756,92.95,1,30.39,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7911,1,24378.11,24378.11,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.5348403924978263,0,0,0,0,0,0,0.0,1.0,0,3.34,LOW,1,0.270648,79.26,0,LOW,1,1,24378.11,1,59.12,59.12,1.0,1,4583,57.47,1,34.35,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7912,3,38758.73,12919.576666666666,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Sarma-Arya,garments,private_limited,Lucknow,Uttar Pradesh,ACTIVE,1318.64,5699.0,1,0,0,8.797652632004691,8.797652632004691,0.684076512234505,0.684076512234505,0.7611476835175754,0,1,0,0,0,0,4.108022405359921e-05,1.0,0,10.56,LOW,1,0.204348,42.09,0,LOW,3,3,38758.729999999996,0,24.753333333333334,27.79,0.0,3,618,90.57,1,30.76,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7913,1,8043.35,8043.35,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khare Inc,MEDICAL_STORE,PARTNERSHIP,pune,Maharashtra,ACTIVE,-1243.32,5912.0,1,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1550117997764253,0,0,0,0,0,0,0.0,1.0,0,1.44,LOW,1,0.259347,59.6,0,LOW,1,1,8043.35,0,19.39,19.39,0.0,1,5138,31.89,0,17.84,LOW,NO_MAJOR_SIGNAL
MCH7914,4,49022.279425,12255.56985625,4,2,0,1,0,0.0,0.25,0.0,1.0,1070.58,0.0,0.0,0.25,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.874922369891939,0,1,0,1,0,0,0.0,1.0,0,17.41,LOW,1,0.135336,20.31,0,LOW,4,4,49022.279425,0,23.795,30.97,0.0,4,373,95.62,1,30.58,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7916,1,0.1817723,0.1817723,1,1,0,0,0,0.0,0.0,0.0,1.0,-60.71,0.0,0.0,1.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0088187802757421,0,0,0,1,0,0,0.0,1.0,0,25.71,MEDIUM,1,0.157017,24.08,0,LOW,1,1,0.1817723,0,18.17,18.17,0.0,1,5831,18.7,0,22.64,LOW,NO_MAJOR_SIGNAL
MCH7917,1,18283.95,18283.95,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parsa-Madan,groceries,SOLE_PROPRIETOR,Pune,Maharashtra,INACTIVE,-1524.64,5411.0,1,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3716308533101478,0,0,0,0,0,1,0.0,1.0,0,2.53,LOW,1,0.266563,68.32,0,LOW,1,1,18283.95,1,52.4,52.4,1.0,1,5761,47.49,1,30.04,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7918,3,10686.6,3562.2,3,2,0,0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Purohit LLC,BOOKS_STATIONERY,private_limited,Calcutta,West Bengal,ACTIVE,0.1204,5942.0,1,0,0,29585.378737541527,29585.378737541527,0.684076512234505,0.684076512234505,0.204074028071047,0,0,1,0,0,0,0.1381475307205727,1.0,0,9.85,LOW,1,0.037715,5.08,0,LOW,3,3,31111.78,0,21.433333333333334,23.4,0.0,3,4657,88.3,1,22.41,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH7919,2,10989.01,5494.505,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAJUMDAR-CHANDRAN,Transportation,partnership,jaipur,Rajasthan,ACTIVE,4626.02,4131.0,1,0,0,0.1877391364499071,0.1877391364499071,0.4191404794435474,0.4191404794435474,0.2099118121972426,0,0,0,0,0,0,8.766390435711061e-07,1.0,0,3.15,LOW,1,0.270355,77.43,0,LOW,2,2,10989.01,0,16.71,16.88,0.0,2,1430,57.75,0,24.66,LOW,NO_MAJOR_SIGNAL
MCH7920,2,13330.44,6665.22,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2573593342441932,0,0,0,0,0,0,0.0,1.0,0,3.38,LOW,1,0.270648,79.26,0,LOW,2,2,13330.44,0,19.0,21.08,0.0,2,5024,61.25,0,25.74,MEDIUM,NO_MAJOR_SIGNAL
MCH7921,1,10599.22,10599.22,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.2022109054775804,0,0,0,0,0,0,0.0,1.0,0,1.68,LOW,1,0.261857,62.66,0,LOW,1,1,10599.22,0,20.93,20.93,0.0,1,4749,35.6,0,19.11,LOW,NO_MAJOR_SIGNAL
MCH7922,2,37823.16,18911.58,2,2,0,1,0,0.0,0.5,0.0,1.0,0.374,0.0,0.0,0.5,Dara LLC,FOOD_SERVICES,Partnership,Bombay,Maharashtra,ACTIVE,1260.96,,1,0,0,13.997763608679104,13.997763608679104,0.4191404794435474,0.4191404794435474,0.7478574090175133,0,1,0,1,0,0,6.536189701352467e-05,1.0,0,23.34,LOW,1,0.050944,6.14,0,LOW,2,2,37823.16,0,28.63,28.95,0.0,2,3383,84.31,0,25.36,MEDIUM,NO_MAJOR_SIGNAL
MCH7923,4,35905.592371,8976.39809275,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.723636815302447,1,0,0,0,0,0,0.0,1.0,0,12.91,LOW,1,0.22145,49.57,0,LOW,4,4,35905.592371,1,32.26,46.02,0.25,4,983,92.63,1,34.5,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7924,3,28834.300000000003,9611.433333333334,3,2,0,0,0,0.0,0.0,0.0,1.0,1027.78,0.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.614582039498199,0,0,0,1,0,0,0.0,1.0,0,14.83,LOW,1,0.193291,39.06,0,LOW,3,3,28834.300000000003,1,33.13999999999999,52.05,0.3333333333333333,3,158,87.49,1,33.03,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7925,2,6044.439576,3022.219788,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bedi, Shroff and Nadkarni",Bus/Taxi,Sole Proprietor,Lucknow,Uttar Pradesh,ACTIVE,2480.62,4131.0,1,0,0,0.2183324281832767,0.2183324281832767,0.4191404794435474,0.4191404794435474,0.1215998012669233,1,0,0,0,0,0,1.0194929764908887e-06,1.0,0,12.7,LOW,1,0.184582,35.08,0,LOW,2,2,6044.439576,0,26.425,37.78,0.0,2,1757,50.66,0,21.71,LOW,NO_MAJOR_SIGNAL
MCH7926,1,19465.07,19465.07,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.4019376474972053,0,0,0,0,0,0,0.0,1.0,0,2.68,LOW,1,0.268234,70.77,0,LOW,1,1,19465.07,0,26.21,26.21,0.0,1,5875,49.39,0,23.19,LOW,NO_MAJOR_SIGNAL
MCH7927,4,36307.12,9076.78,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.7284809340454602,0,0,0,0,0,0,0.0,1.0,0,7.93,LOW,1,0.272276,90.26,0,MEDIUM,4,4,36307.119999999995,1,28.45,49.69,0.25,4,505,92.73,1,39.53,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7928,2,0.2541485,0.12707425,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.0149049807477332,0,0,0,0,0,0,0.0,1.0,0,2.17,LOW,1,0.265124,66.46,0,LOW,2,2,0.2541485,0,12.03,13.62,0.0,2,3935,41.26,0,19.81,LOW,NO_MAJOR_SIGNAL
MCH7930,2,29506.0,14753.0,2,2,1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,"Boase, Barman and Virk",eating place,PRIVATE_LIMITED,amritsar,Punjab,ACTIVE,1076.5,5812.0,1,0,0,12.7045982350209,12.7045982350209,0.4191404794435474,0.4191404794435474,0.6261333995776922,1,1,0,0,0,0,5.932352228900111e-05,1.0,0,20.23,LOW,1,0.038169,5.1,0,LOW,2,2,29506.0,0,32.67,36.86,0.0,2,873,81.73,1,28.59,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7931,1,3130.0,3130.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0719165321078127,0,0,0,0,0,0,0.0,1.0,0,1.03,LOW,1,0.256783,57.35,0,LOW,1,1,3130.0,0,16.57,16.57,0.0,1,5258,25.17,0,16.21,LOW,NO_MAJOR_SIGNAL
MCH7932,7,60368.636905900006,8624.090986557143,7,3,3,0,0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SETHI LTD,Telecom,Private Limited,Bengaluru,Karnataka,ACTIVE,4410.18,8140.0,1,0,0,0.9554963712495051,0.9554963712495051,0.99552850577568,0.99552850577568,0.933300211153894,1,0,0,0,0,0,4.4616452427931856e-06,1.0,1,18.22,LOW,1,0.180453,31.86,0,LOW,7,7,60368.6369059,1,33.30142857142857,65.97,0.14285714285714285,7,1298,98.79,1,34.6,MEDIUM,MANY_CONNECTED_USERS|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7933,3,29702.1,9900.7,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BaradInc,Food,individual,ASR,Punjab,INACTIVE,0.1177,5812.0,1,0,0,84117.0968564146,84117.0968564146,0.684076512234505,0.684076512234505,0.6303564774562166,0,0,0,0,0,1,0.3927808166725051,1.0,0,12.46,LOW,1,0.063349,7.53,0,LOW,3,3,29702.1,2,41.67,56.02,0.6666666666666666,3,1469,87.8,1,26.31,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7934,4,17571.8,4392.95,4,3,0,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Srinivasan-Maharaj,Restaurants,partnership,Chennai,Tamil Nadu,INACTIVE,1154.88,5812.0,1,0,0,2.803815114990301,2.803815114990301,0.8575332256862501,0.8575332256862501,0.3552353744876413,0,1,0,0,0,1,1.309228244698536e-05,1.0,0,8.56,LOW,1,0.212202,44.39,0,LOW,4,4,17571.8,0,18.0075,20.4,0.0,4,3972,76.68,1,28.05,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7935,3,22887.0008392,7629.000279733334,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.4928580300583778,0,0,0,0,0,0,0.0,1.0,0,5.88,LOW,1,0.273241,96.94,0,HIGH,3,3,22887.000839199998,0,20.313333333333333,28.72,0.0,3,1052,82.48,1,37.9,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
MCH7936,3,53183.42,17727.806666666667,3,1,2,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8997640044714942,1,0,0,0,0,0,0.0,1.0,0,21.25,LOW,1,0.125915,18.11,0,LOW,3,3,53183.42,1,49.96333333333333,77.1,0.3333333333333333,3,1090,93.19,1,34.62,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH7937,4,51000.91244,12750.22811,4,2,1,0,0,0.25,0.0,0.0,1.0,-659.11,0.0,0.0,0.25,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.8875916035275121,1,0,0,1,0,0,0.0,1.0,0,19.98,LOW,1,0.132843,19.8,0,LOW,4,4,51000.91244,0,29.4325,38.23,0.0,4,610,95.83,1,32.48,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7938,2,34321.0,17160.5,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHANDER LTD,phone service,SOLE_PROPRIETOR,Bangalore,Karnataka,ACTIVE,-639.19,,1,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.7004098869705626,0,0,0,0,0,0,0.0,1.0,0,5.6,LOW,1,0.27258,92.71,0,MEDIUM,2,2,34321.0,0,25.39,28.86,0.0,2,2047,83.35,0,32.5,MEDIUM,NO_MAJOR_SIGNAL
MCH7939,3,40259.35,13419.783333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mand LLC,FOOD_SERVICES,PRIVATE_LIMITED,Bengaluru,Karnataka,ACTIVE,2096.4,5812.0,1,0,0,5.401346753164154,5.401346753164154,0.684076512234505,0.684076512234505,0.7815178238728109,0,0,0,0,0,0,2.522133392763918e-05,1.0,0,7.33,LOW,1,0.272484,92.18,0,MEDIUM,3,3,40259.35,0,23.576666666666664,26.83,0.0,3,1420,90.98,1,38.92,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH7940,1,20826.61,20826.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.4367159359085827,0,0,0,0,0,0,0.0,1.0,0,2.85,LOW,1,0.268846,72.57,0,LOW,1,1,20826.61,0,27.01,27.01,0.0,1,5783,51.58,0,23.94,LOW,NO_MAJOR_SIGNAL
