complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,complaint_id_raw,txn_id_raw,user_id_raw,merchant_id_raw,disputed_amount_negative_flag,disputed_amount_missing_flag,txn_id_missing_flag,transaction_timestamp_missing_flag,reported_timestamp_missing_flag,bank_response_timestamp_missing_flag,critical_flag,high_flag
CBK0001365,TXN00011080,USR44053,MCH1613,2026-02-10 00:00:00,2026-02-17 00:00:00,1709.82,merchant service issue,User reports money deducted but merchant denies receiving payment. details missing,REJECTED,2026-02-20 16:56:29,MEDIUM,App,CBK0001365,TXN00011080,USR44053,MCH1613,0,0,0,0,0,0,0,0
CBK0000254,TXN00005010,USR40538,MCH5940,,2026-03-08 00:00:00,1290.35,ATO,User claims account was compromised before transaction.,OPEN,2026-03-28 00:00:00,MEDIUM,App,CBK0000254,TXN00005010,USR40538,MCH5940,0,0,0,1,0,0,0,0
CBK0000919,TXN00004956,USR26890,MCH9891,2026-03-15 09:36:34,2026-03-18 00:00:00,1752.77,suspicious transaction,merchant service was not delivered after payment.,Rejected,2026-03-22 19:36:34,MEDIUM,ivr,CBK0000919,TXN00004956,USR26890,MCH9891,0,0,0,0,0,0,0,0
CBK0002474,TXN00014618,USR24726,MCH2638,2026-02-18 00:00:00,2026-02-20 05:43:41,1047.67,UNAUTHORISED,Suspicious high-value payment disputed by customer.,REJECTED,2026-03-07 00:00:00,MEDIUM,Branch,CBK0002474,TXN00014618,usr24726,MCH2638,0,0,0,0,0,0,0,0
CBK0002776,TXN00013127,USR-40874,MCH5212,2026-03-19 00:00:00,2026-03-21 14:17:37,1935.98,ATO,Customer says transaction was not authorized.,OPEN,,HIGH,chatbot,CBK0002776,TXN00013127,USR-40874,MCH 5212,0,0,0,0,0,1,0,1
CBK0001195,TXN00001271,48486,MCH5327,2026-01-21 00:00:00,2026-01-23 00:00:00,0.119,item not received,Merchant service was not delivered after payment.,PENDING_BANK,2026-02-19 00:00:00,HIGH,Call Center,CBK0001195,TXN00001271,48486,MCH 5327,0,0,0,0,0,0,0,1
CBK0002506,TXN00002955,USR68934,MCH7020,2026-03-28 00:00:00,2026-04-28 00:00:00,4857.63,Unauthorized Transaction,Suspicious high-value payment disputed by customer.,Resolved,,LOW,IVR,CBK0002506,TXN00002955,USR68934,MCH-7020,0,0,0,0,0,1,0,0
CBK0000832,TXN00014106,USR26145,MCH1012,2026-01-21 23:25:00,2026-01-31 23:25:00,1547.17,UNAUTHORISED,Complaint received after multiple failed attempts.,Open,2026-02-27 00:00:00,LOW,Call Center,CBK0000832,TXN00014106,USR26145,MCH1012,0,0,0,0,0,0,0,0
CBK0000564,TXN-00005945,USR21384,MCH1809,2026-02-03 00:00:00,2026-04-02 00:00:00,848.15,delivery issue,User reports money deducted but merchant denies receiving payment.,In Progress,2026-02-04 00:00:00,HIGH,Email,CBK0000564,txn-00005945,USR21384,MCH1809,0,0,0,0,0,0,0,1
CBK0000744,TXN00001703,USR53423,MCH6565,2026-01-05 14:34:29,,0.224,DUP_DEBIT,User says UPI PIN was not entered by them.,RESOLVED,2026-01-19 00:00:00,MEDIUM,Email,CBK0000744,TXN00001703,USR 53423,mch6565,0,0,0,0,1,0,0,0
CBK0001649,TXN00018989,USR90653,2436,2026-03-30 02:11:00,2026-04-02 00:00:00,0.2703,double debit,Merchant service was not delivered after payment.,PENDING_BANK,,HIGH,chatbot,CBK0001649,TXN00018989,USR90653,2436,0,0,0,0,0,1,0,1
CBK0000455,TXN00012649,USR42432,MCH9748,,2026-02-25 00:00:00,2202.7,Account Takeover,Merchant service was not delivered after payment.,WIP,2026-03-11 21:41:19,HIGH,chatbot,CBK0000455,TXN00012649,usr42432,MCH9748,0,0,0,1,0,0,0,1
CBK0000302,TXN00016585,USR38429,MCH2943,2026-03-17 00:00:00,,,double debit,complaint received after multiple failed attempts.,Pending Bank,2026-03-18 00:00:00,MEDIUM,Call Center,CBK0000302,TXN00016585,USR38429,MCH2943,0,1,0,0,1,0,0,0
CBK0002738,TXN00000947,USR89588,MCH2960,2026-02-13 08:30:44,2026-02-13 11:30:44,0.2075,not done by me,Customer says amount was debited twice.,Resolved,2026-02-18 11:30:44,MEDIUM,Email,CBK0002738,TXN00000947,USR89588,MCH2960,0,0,0,0,0,0,0,0
CBK0000153,TXN00000546,USR92746,MCH7824,2026-03-01 00:00:00,2026-03-03 19:44:09,,not delivered,Suspicious high-value payment disputed by customer.,Closed,2026-03-03 19:44:00,MEDIUM,IVR,CBK0000153,TXN00000546,USR92746,MCH7824,0,1,0,0,0,0,0,0
CBK0000304,TXN00013266,USR-84318,MCH5916,2026-02-22 00:00:00,2026-02-28 00:00:00,6391.92,merchant service issue,Complaint received after multiple failed attempts.,Pending Bank,2026-08-03 00:00:00,HIGH,Email,CBK0000304,TXN00013266,USR-84318,MCH5916,0,0,0,0,0,0,0,1
CBK0000114,TXN00002182,USR85475,MCH8779,2026-02-08 13:27:52,2026-02-09 13:27:52,,amount mismatch,user says upi pin was not entered by them.,RESOLVED,2026-02-28 00:00:00,LOW,Email,CBK0000114,TXN00002182,USR85475,MCH 8779,0,1,0,0,0,0,0,0
CBK0001506,TXN00002381,USR81570,MCH3815,2026-02-04 00:00:00,2026-07-02 00:00:00,0.3182,Account Takeover,Customer says transaction was not authorized.,WIP,,MEDIUM,chatbot,CBK0001506,TXN00002381,USR 81570,MCH3815,0,0,0,0,0,1,0,0
CBK0000588,TXN00003990,USR48652,MCH5552,2026-02-13 00:00:00,2026-02-19 00:00:00,0.702,delivery issue,Customer complaint text unclear due to poor call center notes.,Rejected,2026-02-26 00:00:00,LOW,App,CBK0000588,TXN00003990,USR48652,MCH5552,0,0,0,0,0,0,0,0
CBK0000857,TXN00018599,USR_52095,MCH3652,2026-03-19 00:00:00,2026-03-25 04:34:33,0.576,customer issue,User claims account was compromised before transaction.,CLOSED,,MEDIUM,Email,CBK0000857,TXN00018599,usr_52095,MCH3652,0,0,0,0,0,1,0,0
CBK0002327,TXN00011877,USR69584,MCH5183,2026-03-06 00:00:00,2026-03-06 21:56:02,728.14,unauth txn,Customer says transaction was not authorized.,OPEN,2026-03-22 00:00:00,MEDIUM,ivr,CBK0002327,TXN00011877,USR69584,MCH 5183,0,0,0,0,0,0,0,0
CBK0000858,TXN00015040,USR95176,MCH1146,2026-03-29 00:00:00,,1568.41,amount mismatch,Customer says amount was debited twice.,Pending Bank,,LOW,Email,CBK0000858,TXN00015040,USR95176,MCH-1146,0,0,0,0,1,1,0,0
CBK0000429,TXN00019661,USR97772,MCH3992,2026-02-19 22:56:00,2026-02-21 09:56:09,,amount mismatch,User reports money deducted but merchant denies receiving payment.,Rejected,2026-03-06 00:00:00,HIGH,App,CBK0000429,TXN00019661,USR97772,MCH3992,0,1,0,0,0,0,0,1
CBK0000817,TXN00002301,USR71836,MCH3815,2026-02-05 00:00:00,2026-02-21 00:00:00,769.17,account hacked,Payment made to unknown merchant as per customer statement.,OPEN,2026-03-07 12:29:12,LOW,App,CBK0000817,TXN00002301,USR71836,MCH3815,0,0,0,0,0,0,0,0
CBK0000011,TXN00006805,USR14951,MCH5380,2026-02-20 00:00:00,2026-02-22 00:00:00,1087.14,Wrong Amount,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,CLOSED,2026-03-01 00:00:00,MEDIUM,IVR,CBK0000011,TXN00006805,USR14951,mch5380,0,0,0,0,0,0,0,0
CBK0000250,TXN00002574,USR73010,MCH1320,2026-02-25 03:11:33,2026-03-02 00:00:00,0.66,not delivered,suspicious high-value payment disputed by customer.,Open,2026-03-07 09:11:33,LOW,ivr,CBK0000250,TXN00002574,usr73010,MCH1320,0,0,0,0,0,0,0,0
CBK0001404,TXN00003881,USR-61151,MCH8634,,2026-03-23 06:15:00,,not done by me,Customer says transaction was not authorized.,WIP,2026-03-30 00:00:00,MEDIUM,Call Center,CBK0001404,TXN00003881,USR-61151,MCH8634,0,1,0,1,0,0,0,0
CBK0000574,TXN00011825,USR78873,MCH9713,2026-01-26 18:02:00,2026-03-12 00:00:00,3123.85,charged twice,Complaint received after multiple failed attempts.,IN_PROGRESS,2026-03-17 00:00:00,LOW,Email,CBK0000574,TXN00011825,USR78873,mch9713,0,0,0,0,0,0,0,0
CBK0002429,TXN00015653,USR50125,MCH2266,2026-03-31 00:00:00,2026-04-01 00:00:00,3491.1,Duplicate Debit,Suspicious high-value payment disputed by customer.,CLOSED,2026-04-25 00:00:00,MEDIUM,CHATBOT,CBK0002429,TXN00015653,USR50125,MCH2266,0,0,0,0,0,0,0,0
CBK0001916,TXN00005518,USR18198,MCH5954,,2026-03-25 00:00:00,-4245.22,FRAUD,Merchant service was not delivered after payment.,REJECTED,2026-04-04 16:01:06,LOW,Branch,CBK0001916,TXN00005518,USR18198,MCH-5954,1,0,0,1,0,0,0,0
CBK0001132,TXN00019555,USR_87956,MCH5062,2026-01-24 13:53:56,2026-01-26 00:00:00,15606.92,amount mismatch,User claims account was compromised before transaction.,IN_PROGRESS,2026-02-02 00:00:00,LOW,ivr,CBK0001132,TXN00019555,usr_87956,MCH5062,0,0,0,0,0,0,0,0
CBK0000528,TXN00003808,USR46923,MCH2685,2026-02-19 14:29:00,2026-02-22 00:00:00,476.92,double debit,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,CLOSED,,CRITICAL,IVR,CBK0000528,TXN00003808,USR46923,MCH2685,0,0,0,0,0,1,1,0
CBK0002091,TXN00006681,USR26140,MCH5655,2026-01-27 00:00:00,2026-01-28 00:00:00,946.45,Account Takeover,Merchant service was not delivered after payment. NA,REJECTED,2026-02-24 00:00:00,MEDIUM,IVR,CBK0002091,TXN00006681,USR26140,MCH5655,0,0,0,0,0,0,0,0
CBK0001235,TXN00010356,USR-82947,MCH6407,2026-02-23 00:00:00,2026-02-26 00:00:00,0.2359,Wrong Amount,Customer says transaction was not authorized.,REJECTED,2026-03-12 04:52:03,HIGH,App,CBK0001235,TXN00010356,USR-82947,MCH6407,0,0,0,0,0,0,0,1
CBK0001096,TXN00019163,USR72047,MCH3308,2026-02-17 00:00:00,2026-03-04 00:00:00,1202.2,extra amount deducted,Complaint received after multiple failed attempts.,Resolved,,HIGH,IVR,CBK0001096,TXN00019163,usr72047,MCH3308,0,0,0,0,0,1,0,1
CBK0001038,TXN00005386,USR82091,MCH1514,2026-01-24 00:00:00,2026-02-04 04:50:27,2597.6,complaint,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,In Progress,2026-02-11 00:00:00,MEDIUM,App,CBK0001038,TXN00005386,USR82091,mch1514,0,0,0,0,0,0,0,0
CBK0000653,TXN00007307,USR58692,MCH2298,2026-01-15 00:00:00,2026-01-30 00:00:00,2349.32,not done by me,User says UPI PIN was not entered by them. call dropped,Closed,2026-02-26 15:09:16,MEDIUM,Call Center,CBK0000653,TXN00007307,USR58692,MCH-2298,0,0,0,0,0,0,0,0
CBK0000456,TXN00009180,USR83586,MCH8928,2026-01-19 01:14:49,,,scam,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,WIP,2026-05-02 00:00:00,HIGH,Call Center,CBK0000456,TXN00009180,USR83586,mch8928,0,1,0,0,1,0,0,1
CBK0000818,TXN00015972,USR83126,MCH2616,2026-01-19 00:00:00,2026-01-21 23:22:51,8836.22,delivery issue,Payment made to unknown merchant as per customer statement.,Rejected,2026-02-19 00:00:00,CRITICAL,CHATBOT,CBK0000818,TXN00015972,USR83126,MCH2616,0,0,0,0,0,0,1,0
CBK0002103,TXN00005039,USR38720,MCH9523,2026-01-24 00:00:00,2026-01-24 18:26:47,1582.19,no service,User reports money deducted but merchant denies receiving payment.,Resolved,2026-02-19 00:00:00,HIGH,ivr,CBK0002103,TXN00005039,USR38720,MCH9523,0,0,0,0,0,0,0,1
CBK0001868,TXN00015884,USR34835,MCH3992,2026-03-04 00:00:00,2026-06-03 00:00:00,247.02,customer issue,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,2026-02-04 00:00:00,HIGH,Branch,CBK0001868,TXN00015884,USR34835,MCH3992,0,0,0,0,0,0,0,1
CBK0001455,TXN00007357,USR62254,MCH5655,2026-01-10 04:54:03,2026-02-09 00:00:00,0.161,amount mismatch,Customer says amount was debited twice.,WIP,,MEDIUM,Branch,CBK0001455,TXN00007357,USR62254,MCH5655,0,0,0,0,0,1,0,0
CBK0002565,TXN00003516,USR18591,MCH5076,,2026-01-18 00:00:00,585.31,amount mismatch,User claims account was compromised before txn.,Pending Bank,2026-02-12 12:15:00,HIGH,App,CBK0002565,TXN00003516,USR 18591,MCH5076,0,0,0,1,0,0,0,1
CBK0002508,TXN00015520,USR78921,MCH1369,2026-01-24 00:42:06,2026-02-23 00:00:00,578.15,Duplicate Debit,Customer says txn was not authorized.,Pending Bank,,CRITICAL,Branch,CBK0002508,TXN00015520,USR78921,MCH1369,0,0,0,0,0,1,1,0
CBK0002546,TXN41980,USR82793,MCH1094,2026-03-17 00:00:00,2026-03-19 15:57:00,565.73,not done by me,Suspicious high-value payment disputed by customer. call dropped,OPEN,2026-03-19 00:00:00,HIGH,Email,CBK0002546,TXN41980,USR82793,MCH 1094,0,0,0,0,0,0,0,1
CBK0000212,TXN00010499,USR18345,MCH6823,2026-03-13 03:19:00,2026-03-16 20:19:36,0.4579,ATO,complaint received after multiple failed attempts.,OPEN,2026-03-27 00:00:00,LOW,Branch,CBK0000212,TXN00010499,USR18345,MCH6823,0,0,0,0,0,0,0,0
CBK0002200,TXN00017653,USR80376,MCH5600,2026-01-16 00:00:00,2026-01-23 00:00:00,4402.84,account hacked,User reports money deducted but merchant denies receiving payment.,WIP,2026-01-24 19:11:00,MEDIUM,App,CBK0002200,TXN00017653,USR 80376,MCH5600,0,0,0,0,0,0,0,0
CBK0001408,TXN00007170,USR-49478,MCH8391,2026-03-30 20:56:21,2026-03-31 00:00:00,0.468,dispute raised,Merchant service was not delivered after payment.,Open,2026-04-01 00:00:00,MEDIUM,CHATBOT,CBK0001408,TXN00007170,USR-49478,MCH8391,0,0,0,0,0,0,0,0
CBK0000377,TXN38189,USR50661,MCH5076,2026-08-01 00:00:00,,754.07,Fraud Suspected,Complaint received after multiple failed attempts.,PENDING_BANK,,MEDIUM,IVR,CBK0000377,TXN38189,USR50661,MCH5076,0,0,0,0,1,1,0,0
CBK0001891,TXN00001071,USR11526,MCH9122,2026-03-13 00:00:00,2026-03-17 00:00:00,2117.2,Service Not Provided,Complaint received after multiple failed attempts. NA,CLOSED,2026-03-31 00:00:00,MEDIUM,Branch,CBK0001891,TXN00001071,USR 11526,MCH9122,0,0,0,0,0,0,0,0
CBK0001866,TXN00008011,USR63376,6063,2026-01-16 00:00:00,2026-01-19 00:00:00,1770.2,unauth txn,Suspicious high-value payment disputed by customer.,RESOLVED,2026-02-15 00:00:00,MEDIUM,Call Center,CBK0001866,TXN00008011,USR63376,6063,0,0,0,0,0,0,0,0
CBK0000970,TXN82870,36118,MCH1738,2026-01-29 00:00:00,2026-01-30 00:00:00,543.0,extra amount deducted,Merchant service was not delivered after payment.,CLOSED,2026-01-30 19:36:00,LOW,Call Center,CBK0000970,TXN82870,36118,MCH-1738,0,0,0,0,0,0,0,0
CBK0002242,TXN84424,USR30262,MCH6806,2026-03-18 00:38:07,2026-03-18 00:00:00,1535.24,service failed,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,IN_PROGRESS,2026-03-18 00:00:00,LOW,Call Center,CBK0002242,TXN84424,USR30262,MCH6806,0,0,0,0,0,0,0,0
CBK0001560,TXN00001620,USR85566,MCH6810,,2026-03-23 00:00:00,1347.82,suspicious transaction,Suspicious high-value payment disputed by customer.,Resolved,,LOW,CHATBOT,CBK0001560,TXN00001620,usr85566,MCH6810,0,0,0,1,0,1,0,0
CBK0000409,TXN00006280,USR91269,MCH4181,2026-02-18 22:17:11,2026-02-22 14:17:00,1032.66,login compromised,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,REJECTED,2026-03-21 14:17:11,MEDIUM,App,CBK0000409,TXN00006280,USR91269,MCH4181,0,0,0,0,0,0,0,0
CBK0001847,TXN00012093,USR36399,MCH7286,2026-02-21 10:24:33,2026-02-28 00:00:00,3867.32,Account Takeover,Merchant service was not delivered after payment.,RESOLVED,2026-03-22 00:00:00,CRITICAL,ivr,CBK0001847,TXN00012093,USR36399,MCH7286,0,0,0,0,0,0,1,0
CBK0001673,TXN00017039,USR32436,MCH9055,2026-01-03 00:00:00,2026-01-06 00:00:00,0.1306,item not received,user reports money deducted but merchant denies receiving payment.,RESOLVED,2026-01-21 15:04:59,LOW,chatbot,CBK0001673,TXN00017039,USR32436,MCH9055,0,0,0,0,0,0,0,0
CBK0000284,TXN32709,USR91199,MCH7235,2026-01-29 00:00:00,,0.4152,Unauthorized Transaction,User claims account was compromised before transaction.,CLOSED,2026-02-13 00:00:00,MEDIUM,Email,CBK0000284,TXN32709,USR91199,mch7235,0,0,0,0,1,0,0,0
CBK0001681,TXN00013474,USR44690,MCH1928,2026-03-08 17:42:18,2026-07-04 00:00:00,3303.95,not delivered,Payment made to unknown merchant as per customer statement.,Open,,LOW,ivr,CBK0001681,TXN00013474,usr44690,MCH1928,0,0,0,0,0,1,0,0
CBK0001146,TXN00006160,USR11770,MCH4871,2026-03-07 00:00:00,2026-03-14 00:00:00,384.6,scam,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,2026-04-07 00:00:00,MEDIUM,Branch,CBK0001146,TXN00006160,USR11770,MCH4871,0,0,0,0,0,0,0,0
CBK0000431,TXN00011403,USR76792,MCH3707,2026-03-16 00:00:00,2026-03-17 00:00:00,88.39,login compromised,user reports money deducted but merchant denies receiving payment.,Closed,2026-03-22 00:00:00,LOW,Branch,CBK0000431,TXN00011403,USR76792,MCH3707,0,0,0,0,0,0,0,0
CBK0000038,TXN00016138,USR75856,MCH5345,2026-02-15 00:00:00,2026-03-18 00:00:00,2973.45,double debit,Payment made to unknown merchant as per customer statement.,Pending Bank,2026-04-13 00:00:00,LOW,IVR,CBK0000038,TXN00016138,usr75856,MCH5345,0,0,0,0,0,0,0,0
CBK0001051,TXN00007915,USR14299,MCH2383,2026-02-10 03:04:00,2026-03-13 00:00:00,1789.71,not done by me,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,RESOLVED,2026-03-18 00:00:00,CRITICAL,Call Center,CBK0001051,TXN00007915,USR14299,MCH2383,0,0,0,0,0,0,1,0
CBK0000442,TXN00007729,USR34645,MCH5076,2026-01-05 00:00:00,2026-01-09 00:00:00,819.04,dispute raised,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,CLOSED,2026-01-29 00:00:00,LOW,Email,CBK0000442,TXN00007729,usr34645,MCH5076,0,0,0,0,0,0,0,0
CBK0002207,TXN00015126,USR62875,MCH2383,2026-01-06 00:00:00,2026-06-01 00:00:00,2119.11,double debit,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,2026-01-23 00:00:00,LOW,chatbot,CBK0002207,TXN00015126,USR62875,MCH 2383,0,0,0,0,0,0,0,0
CBK0000536,TXN00017414,USR39006,MCH5032,2026-01-10 00:00:00,2026-01-08 00:00:00,12249.71,item not received,Complaint received after multiple failed attempts.,Closed,2026-02-06 04:32:02,HIGH,Email,CBK0000536,TXN00017414,USR 39006,mch5032,0,0,0,0,0,0,0,1
CBK0000633,TXN00013693,USR72322,MCH8732,2026-03-19 17:11:52,2026-03-21 00:00:00,1899.73,item not received,Merchant service was not delivered after payment.,RESOLVED,,HIGH,IVR,CBK0000633,TXN00013693,USR 72322,MCH8732,0,0,0,0,0,1,0,1
CBK0002622,TXN00018833,USR92174,MCH4861,2026-02-05 00:00:00,2026-02-13 13:09:19,-451.83,unauthorized_transaction,Customer says transaction was not authorized.,Resolved,2026-02-19 00:00:00,CRITICAL,chatbot,CBK0002622,TXN00018833,usr92174,MCH4861,1,0,0,0,0,0,1,0
CBK0001117,TXN00012679,USR13963,MCH3522,2026-02-07 00:00:00,2026-02-09 00:00:00,1851.93,Duplicate Debit,Complaint received after multiple failed attempts.,PENDING_BANK,,MEDIUM,App,CBK0001117,TXN00012679,USR13963,MCH3522,0,0,0,0,0,1,0,0
CBK0000939,TXN00009825,USR24660,MCH9618,2026-03-26 00:00:00,2026-03-29 06:03:00,0.308,customer issue,Complaint received after multiple failed attempts.,Resolved,2026-04-25 00:00:00,LOW,Branch,CBK0000939,TXN00009825,USR24660,MCH9618,0,0,0,0,0,0,0,0
CBK0001090,TXN00016195,USR85787,MCH4442,2026-03-11 00:00:00,2026-03-22 01:33:06,0.471,delivery issue,User says UPI PIN was not entered by them.,OPEN,2026-04-13 00:00:00,LOW,Branch,CBK0001090,TXN00016195,USR85787,MCH4442,0,0,0,0,0,0,0,0
CBK0001682,TXN00010834,USR67399,MCH8675,2026-03-12 15:00:00,2026-03-23 00:00:00,1750.36,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,,MEDIUM,CHATBOT,CBK0001682,TXN00010834,USR67399,MCH8675,0,0,0,0,0,1,0,0
CBK0001294,TXN-00019221,USR67336,MCH7286,2026-03-10 08:05:58,2026-03-17 00:00:00,596.6,Customer Dispute,Customer says txn was not authorized.,Closed,2026-04-04 21:05:58,MEDIUM,Branch,CBK0001294,txn-00019221,USR67336,mch7286,0,0,0,0,0,0,0,0
CBK0001189,TXN00015243,90963,4871,2026-02-14 13:48:33,2026-02-14 00:00:00,448.21,customer issue,Merchant service was not delivered after payment.,REJECTED,2026-03-05 14:48:33,MEDIUM,chatbot,CBK0001189,TXN00015243,90963,4871,0,0,0,0,0,0,0,0
CBK0000070,TXN00019236,USR39755,MCH6038,2026-03-26 13:55:00,2026-04-10 23:55:00,3160.25,not done by me,Payment made to unknown merchant as per customer statement.,RESOLVED,2026-05-08 00:00:00,HIGH,Email,CBK0000070,TXN00019236,USR39755,MCH-6038,0,0,0,0,0,0,0,1
CBK0000476,TXN76059,USR36575,MCH1929,2026-03-29 00:00:00,2026-04-01 00:00:00,1726.97,incorrect amount,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,,HIGH,IVR,CBK0000476,TXN76059,USR36575,mch1929,0,0,0,0,0,1,0,1
CBK0000092,TXN00019596,USR_96380,MCH3161,2026-02-23 05:30:01,,2991.63,Duplicate Debit,Customer says amount was debited twice.,Resolved,,HIGH,chatbot,CBK0000092,TXN00019596,usr_96380,MCH3161,0,0,0,0,1,1,0,1
CBK0000095,TXN00006584,USR85655,1599,2026-03-03 21:45:00,2026-03-04 00:00:00,1087.37,Merchant Not Delivered,Merchant service was not delivered after payment.,In Progress,2026-03-18 00:00:00,MEDIUM,Call Center,CBK0000095,TXN00006584,USR85655,1599,0,0,0,0,0,0,0,0
CBK0000861,TXN00016940,USR_83977,MCH1995,2026-01-05 00:00:00,2026-01-07 01:02:00,7669.97,charged twice,Payment made to unknown merchant as per customer statement.,Resolved,2026-01-24 00:00:00,MEDIUM,Branch,CBK0000861,TXN00016940,usr_83977,MCH1995,0,0,0,0,0,0,0,0
CBK0000040,TXN00009861,USR84241,MCH1811,2026-02-05 00:00:00,2026-08-02 00:00:00,883.5,service failed,User reports money deducted but merchant denies receiving payment.,Resolved,2026-02-15 15:27:00,HIGH,Email,CBK0000040,TXN00009861,USR84241,MCH1811,0,0,0,0,0,0,0,1
CBK0001663,TXN00008414,USR40891,MCH1873,2026-02-23 00:00:00,2026-03-01 13:21:00,-1523.73,no service,user says upi pin was not entered by them.,IN_PROGRESS,,HIGH,chatbot,CBK0001663,TXN00008414,USR40891,mch1873,1,0,0,0,0,1,0,1
CBK0001483,TXN00004890,USR15275,MCH1320,2026-01-06 00:00:00,2026-02-01 00:00:00,,charged twice,suspicious high-value payment disputed by customer.,Closed,,LOW,IVR,CBK0001483,TXN00004890,usr15275,MCH1320,0,1,0,0,0,1,0,0
CBK0002538,TXN00018880,USR-86824,MCH3870,2026-01-13 00:00:00,2026-01-29 12:17:00,2224.0,ATO,User reports money deducted but merchant denies receiving payment.,Rejected,2026-02-18 00:00:00,LOW,Branch,CBK0002538,TXN00018880,USR-86824,MCH3870,0,0,0,0,0,0,0,0
CBK0000838,TXN00002790,38178,MCH9291,2026-01-30 05:36:28,,0.87,incorrect amount,User reports money deducted but merchant denies receiving payment.,Closed,2026-02-09 00:00:00,MEDIUM,chatbot,CBK0000838,TXN00002790,38178,MCH9291,0,0,0,0,1,0,0,0
CBK0000514,TXN91755,USR83157,MCH3365,2026-03-24 11:00:58,,3762.83,scam,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Open,2026-04-22 00:00:00,CRITICAL,App,CBK0000514,TXN91755,USR83157,MCH3365,0,0,0,0,1,0,1,0
CBK0001432,TXN00014015,USR-84470,MCH4732,2026-02-07 00:00:00,2026-12-02 00:00:00,1855.84,Duplicate Debit,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,OPEN,2026-10-03 00:00:00,MEDIUM,IVR,CBK0001432,TXN00014015,USR-84470,MCH4732,0,0,0,0,0,0,0,0
CBK0000434,TXN00002783,USR21986,MCH9344,2026-01-10 02:14:17,2026-01-25 00:00:00,447.3,FRAUD,Customer says amount was debited twice.,Closed,2026-02-19 10:14:17,MEDIUM,ivr,CBK0000434,TXN00002783,USR21986,MCH9344,0,0,0,0,0,0,0,0
CBK0002619,TXN00000071,USR86538,2766,2026-01-25 00:00:00,2026-01-27 18:40:21,3311.22,not done by me,Suspicious high-value payment disputed by customer. urgent,PENDING_BANK,,MEDIUM,Call Center,CBK0002619,TXN00000071,USR86538,2766,0,0,0,0,0,1,0,0
CBK0001446,TXN00017598,USR51720,MCH4274,2026-01-22 19:24:28,,819.3,complaint,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,CLOSED,2026-02-27 00:00:00,MEDIUM,Branch,CBK0001446,TXN00017598,USR51720,MCH4274,0,0,0,0,1,0,0,0
